Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,timestamp_month,timestamp_day,timestamp_hour,timestamp_weekday,is_weekend,is_night,is_business_hours,hour_sin,hour_cos,month_sin,month_cos,abs_latitude,abs_longitude,distance_from_origin,inventory_to_demand_ratio,inventory_minus_demand,utilization_x_waiting,traffic_waiting_pressure,humidity_temperature_index,purchase_value_score,is_heavy_traffic,is_detour,is_clear_traffic
2024-02-28 12:30:38,Truck_3,-80.4289,177.558,488,Delivered,24.9,79.2,Heavy,52,290,10,Traffic,82.5,248,1,2,28,12,2,0,0,1,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,80.4289,177.558,194.92473244616752,1.9598393574297188,240,4290.0,52,1972.08,2900,1,0,0
2024-03-22 06:45:28,Truck_8,42.9526,146.6224,330,Delivered,24.4,79.5,Clear,19,110,7,,66.3,109,0,3,22,6,4,0,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,42.9526,146.6224,152.78433829591305,3.0,221,1259.7,0,1939.8,770,0,0,1
2024-01-29 19:22:37,Truck_9,-40.5556,55.0777,177,Delivered,25.6,71.9,Detour,20,193,6,Mechanical Failure,95.5,182,0,1,29,19,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,0.8660254037844387,40.5556,55.0777,68.39817050660054,0.9672131147540983,-5,1910.0,20,1840.6400000000003,1158,0,1,0
2024-07-09 02:11:05,Truck_4,-12.7845,-147.2449,132,Delivered,22.9,66.5,Clear,35,209,6,Mechanical Failure,94.3,122,0,7,9,2,1,0,1,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,12.7845,147.2449,147.79886337945905,1.0731707317073171,10,3300.5,0,1522.85,1254,0,0,1
2024-06-20 13:30:09,Truck_6,-63.6304,164.185,208,Delayed,22.5,65.9,Heavy,38,462,7,Weather,83.1,193,1,6,20,13,3,0,0,1,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,63.6304,164.185,176.08390621848437,1.0721649484536082,15,3157.7999999999997,38,1482.7500000000002,3234,1,0,0
2024-06-01 00:41:56,Truck_6,21.8816,128.7922,348,Delayed,25.8,62.9,Detour,24,352,6,Weather,96.5,164,1,6,1,0,5,1,1,0,0.0,1.0,1.2246467991473532e-16,-1.0,21.8816,128.7922,130.63780157136756,2.109090909090909,184,2316.0,24,1622.82,2112,0,1,0
2024-03-23 20:27:30,Truck_4,-85.9619,103.5733,156,In Transit,19.4,75.2,Heavy,44,135,1,Weather,66.6,108,1,3,23,20,5,1,0,0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,85.9619,103.5733,134.59894770948247,1.4311926605504588,48,2930.3999999999996,44,1458.8799999999999,135,1,0,0
2024-04-18 04:50:13,Truck_5,-36.6154,-46.3008,468,Delivered,26.6,59.0,Heavy,16,144,4,Weather,86.8,276,1,4,18,4,3,0,1,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,36.6154,46.3008,59.02924358146562,1.6895306859205776,192,1388.8,16,1569.4,576,1,0,0
2024-06-26 09:25:46,Truck_7,-85.0916,68.3039,142,Delayed,28.4,67.3,Detour,30,181,6,Weather,84.3,104,1,6,26,9,2,0,0,1,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,85.0916,68.3039,109.11463305061334,1.3523809523809525,38,2529.0,30,1911.32,1086,0,1,0
2024-02-04 01:08:26,Truck_10,-13.6168,-165.0825,349,In Transit,21.1,55.1,Heavy,13,453,10,Weather,65.1,111,1,2,4,1,6,1,1,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,13.6168,165.0825,165.64313764382152,3.1160714285714284,238,846.3,13,1162.6100000000001,4530,1,0,0
2024-04-01 16:27:12,Truck_4,42.6032,146.1485,226,Delivered,23.9,61.2,Heavy,13,211,2,Mechanical Failure,67.5,232,1,4,1,16,0,0,0,1,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,42.6032,146.1485,152.2314576639467,0.9699570815450643,-6,877.5,13,1462.68,422,1,0,0
2024-08-14 21:28:50,Truck_2,86.8195,-21.0786,481,In Transit,22.4,77.9,Detour,25,143,8,Traffic,71.4,124,0,8,14,21,2,0,0,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844384,-0.5000000000000004,86.8195,21.0786,89.34166417864624,3.848,357,1785.0000000000002,25,1744.96,1144,0,1,0
2024-10-03 18:21:52,Truck_5,-82.6294,-72.3332,448,Delivered,20.1,65.7,Clear,20,180,7,Mechanical Failure,61.7,253,0,10,3,18,3,0,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,82.6294,72.3332,109.81670895906507,1.763779527559055,195,1234.0,0,1320.5700000000002,1260,0,0,1
2024-03-25 12:22:10,Truck_5,41.9728,81.4274,441,Delayed,18.9,67.0,Detour,48,359,8,Mechanical Failure,76.0,300,1,3,25,12,0,0,0,1,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,41.9728,81.4274,91.60860991522577,1.4651162790697674,141,3648.0,48,1266.3,2872,0,1,0
2024-09-12 22:46:47,Truck_10,-7.3863,-44.8767,470,Delivered,25.1,70.3,Heavy,11,417,3,Mechanical Failure,76.5,126,1,9,12,22,3,0,0,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,7.3863,44.8767,45.4804972551972,3.7007874015748032,344,841.5,11,1764.53,1251,1,0,0
2024-05-03 22:24:53,Truck_10,-21.2573,12.4574,459,In Transit,26.4,50.6,Heavy,17,222,9,Traffic,94.9,265,1,5,3,22,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,21.2573,12.4574,24.638579870804243,1.7255639097744362,194,1613.3000000000002,17,1335.84,1998,1,0,0
2024-05-27 09:56:34,Truck_6,-33.9378,-176.3102,324,In Transit,27.7,54.8,Clear,46,344,10,Traffic,70.7,105,0,5,27,9,0,0,0,1,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,33.9378,176.3102,179.54682089327008,3.056603773584906,219,3252.2000000000003,0,1517.9599999999998,3440,0,0,1
2024-05-25 08:35:36,Truck_8,23.9115,179.0046,194,Delayed,24.9,57.9,Detour,10,220,3,,77.3,172,1,5,25,8,5,1,0,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,23.9115,179.0046,180.59459198273353,1.1213872832369942,22,773.0,10,1441.7099999999998,660,0,1,0
2024-03-20 08:55:41,Truck_9,-80.5196,-2.9668,334,Delivered,22.8,61.1,Clear,52,389,2,Traffic,88.0,123,0,3,20,8,2,0,0,1,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,80.5196,2.9668,80.57423835445172,2.693548387096774,211,4576.0,0,1393.0800000000002,778,0,0,1
2024-05-23 15:33:36,Truck_2,45.8603,148.4775,179,Delivered,25.5,75.8,Clear,19,139,9,Traffic,83.5,282,0,5,23,15,3,0,0,1,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,45.8603,148.4775,155.39863294874894,0.6325088339222615,-103,1586.5,0,1932.8999999999999,1251,0,0,1
2024-10-19 23:58:05,Truck_8,60.0491,-175.5019,401,Delayed,27.1,67.2,Detour,51,487,3,Weather,86.3,238,1,10,19,23,5,1,0,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,60.0491,175.5019,185.4907310741429,1.6778242677824269,163,4401.3,51,1821.1200000000001,1461,0,1,0
2024-04-11 04:39:16,Truck_10,-33.9528,-54.2201,384,In Transit,24.2,72.5,Heavy,50,131,3,Weather,80.1,141,1,4,11,4,3,0,1,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,33.9528,54.2201,63.973524772752675,2.704225352112676,243,4004.9999999999995,50,1754.5,393,1,0,0
2024-03-10 06:12:13,Truck_9,7.9549,-109.2897,434,Delivered,22.0,69.2,Heavy,17,233,10,,63.4,138,1,3,10,6,6,1,0,0,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,7.9549,109.2897,109.57882532725014,3.1223021582733814,296,1077.8,17,1522.4,2330,1,0,0
2024-12-28 10:46:03,Truck_10,-6.9237,20.9631,366,Delayed,18.7,59.1,Detour,39,466,6,Traffic,82.7,109,1,12,28,10,5,1,0,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,6.9237,20.9631,22.07689251910241,3.327272727272727,257,3225.3,39,1105.17,2796,0,1,0
2024-05-06 07:22:22,Truck_3,-80.5883,-167.4673,269,In Transit,27.7,57.5,Detour,54,288,6,,89.8,116,0,5,6,7,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,80.5883,167.4673,185.8487844086692,2.299145299145299,153,4849.2,54,1592.75,1728,0,1,0
2024-01-17 04:29:26,Truck_1,-60.3563,95.7232,292,Delivered,22.7,61.0,Clear,42,358,9,Mechanical Failure,77.7,256,0,1,17,4,2,0,1,0,0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,60.3563,95.7232,113.1627764237428,1.1361867704280155,36,3263.4,0,1384.7,3222,0,0,1
2024-09-28 01:41:47,Truck_6,-83.3207,19.9119,288,Delivered,25.4,62.0,Clear,54,154,2,Traffic,71.9,211,0,9,28,1,5,1,1,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,83.3207,19.9119,85.66692950082897,1.3584905660377358,77,3882.6000000000004,0,1574.8,308,0,0,1
2024-03-06 02:39:46,Truck_8,-54.4964,-93.8603,286,Delivered,20.7,59.0,Heavy,43,387,4,Traffic,60.7,134,1,3,6,2,2,0,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,54.4964,93.8603,108.53392800894105,2.1185185185185187,152,2610.1,43,1221.3,1548,1,0,0
2024-08-16 05:55:39,Truck_7,66.5399,160.551,155,Delayed,24.0,72.4,Detour,28,398,6,Traffic,63.8,278,1,8,16,5,4,0,1,0,0.9659258262890683,0.25881904510252074,-0.8660254037844384,-0.5000000000000004,66.5399,160.551,173.79350359840842,0.5555555555555556,-123,1786.3999999999999,28,1737.6000000000001,2388,0,1,0
2024-08-07 09:39:53,Truck_8,16.1144,-24.4118,488,Delivered,26.5,66.6,Heavy,41,104,1,Mechanical Failure,67.1,151,1,8,7,9,2,0,0,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,16.1144,24.4118,29.250809674263717,3.210526315789474,337,2751.1,41,1764.8999999999999,104,1,0,0
2024-04-30 20:36:22,Truck_8,-84.9601,17.4992,386,In Transit,21.8,79.7,Detour,15,463,1,Traffic,75.0,224,0,4,30,20,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,84.9601,17.4992,86.743533434199,1.7155555555555555,162,1125.0,15,1737.46,463,0,1,0
2024-07-03 12:38:53,Truck_3,-62.6441,-34.4446,153,Delivered,20.7,55.3,Detour,55,304,8,,79.5,147,0,7,3,12,2,0,0,1,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,62.6441,34.4446,71.48925607369264,1.0337837837837838,6,4372.5,55,1144.7099999999998,2432,0,1,0
2024-04-27 09:13:01,Truck_5,82.9727,171.1469,317,Delayed,26.5,52.7,Heavy,37,427,2,Traffic,69.9,233,1,4,27,9,5,1,0,1,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,82.9727,171.1469,190.19918592070786,1.3547008547008548,84,2586.3,37,1396.5500000000002,854,1,0,0
2024-12-11 16:22:11,Truck_5,-50.8081,11.3148,281,In Transit,28.0,73.5,Detour,43,390,5,Mechanical Failure,86.4,153,0,12,11,16,2,0,0,1,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0,50.8081,11.3148,52.05273983807193,1.8246753246753247,128,3715.2000000000003,43,2058.0,1950,0,1,0
2024-04-30 19:31:45,Truck_8,67.8612,174.7961,473,Delayed,24.8,61.7,Heavy,19,360,10,Weather,97.3,186,1,4,30,19,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,67.8612,174.7961,187.50685064991626,2.5294117647058822,287,1848.7,19,1530.16,3600,1,0,0
2024-03-26 15:40:51,Truck_7,52.0415,-64.6403,221,Delivered,25.2,68.5,Detour,41,101,9,,99.3,287,0,3,26,15,1,0,0,1,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,52.0415,64.6403,82.98605971089361,0.7673611111111112,-66,4071.2999999999997,41,1726.2,909,0,1,0
2024-02-19 23:24:03,Truck_2,-74.9003,146.0765,276,In Transit,29.2,77.1,Clear,39,483,7,,71.5,157,0,2,19,23,0,0,0,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,74.9003,146.0765,164.1596746839491,1.7468354430379747,119,2788.5,0,2251.3199999999997,3381,0,0,1
2024-09-15 01:08:22,Truck_5,-10.7414,-56.5849,331,Delivered,21.6,61.2,Heavy,24,450,8,Traffic,64.4,123,1,9,15,1,6,1,1,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,10.7414,56.5849,57.595386811532045,2.6693548387096775,208,1545.6000000000001,24,1321.92,3600,1,0,0
2024-05-07 12:49:54,Truck_2,77.436,42.529,249,Delivered,24.3,78.8,Heavy,13,125,2,Mechanical Failure,78.7,165,1,5,7,12,1,0,0,1,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,77.436,42.529,88.3461936757889,1.5,84,1023.1,13,1914.84,250,1,0,0
2024-06-30 04:50:57,Truck_1,-39.701,158.9084,379,Delayed,23.8,78.8,Detour,22,361,5,Weather,89.3,112,1,6,30,4,6,1,1,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,39.701,158.9084,163.79270127682736,3.353982300884956,267,1964.6,22,1875.44,1805,0,1,0
2024-11-08 03:31:33,Truck_10,65.9337,130.6003,489,In Transit,18.4,59.9,Detour,28,136,9,Traffic,74.3,272,0,11,8,3,4,0,1,0,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,65.9337,130.6003,146.30000395003412,1.7912087912087913,217,2080.4,28,1102.1599999999999,1224,0,1,0
2024-09-27 15:16:09,Truck_8,-3.7749,-110.6148,211,In Transit,19.8,52.8,Heavy,23,423,1,Traffic,80.6,185,1,9,27,15,4,0,0,1,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,3.7749,110.6148,110.67919338814319,1.1344086021505377,26,1853.8,23,1045.44,423,1,0,0
2024-10-26 22:42:24,Truck_8,-22.1627,-58.0963,454,In Transit,18.9,50.9,Detour,45,230,7,Weather,70.2,116,0,10,26,22,5,1,0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,22.1627,58.0963,62.180104092707985,3.8803418803418803,338,3159.0,45,962.0099999999999,1610,0,1,0
2024-09-23 14:50:23,Truck_10,-7.7974,-150.3367,427,In Transit,23.9,56.2,Heavy,31,443,3,,89.0,148,1,9,23,14,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,7.7974,150.3367,150.53877511674526,2.865771812080537,279,2759.0,31,1343.18,1329,1,0,0
2024-08-19 08:18:25,Truck_7,-47.9015,-121.4183,332,In Transit,24.4,69.5,Heavy,27,343,5,Traffic,87.6,235,1,8,19,8,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,47.9015,121.4183,130.52569585005094,1.4067796610169492,97,2365.2,27,1695.8,1715,1,0,0
2024-10-20 12:32:47,Truck_1,64.0594,-102.2596,195,In Transit,19.3,70.6,Heavy,34,134,2,Traffic,98.2,220,1,10,20,12,6,1,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,64.0594,102.2596,120.66744598490514,0.8823529411764706,-25,3338.8,34,1362.58,268,1,0,0
2024-07-27 09:16:20,Truck_9,38.5127,-17.3878,249,Delivered,23.6,74.3,Detour,45,482,7,Mechanical Failure,66.8,246,0,7,27,9,5,1,0,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,38.5127,17.3878,42.2559303545668,1.008097165991903,3,3006.0,45,1753.48,3374,0,1,0
2024-11-26 11:25:34,Truck_4,53.447,-162.7863,274,Delayed,22.0,51.1,Heavy,38,175,4,Traffic,64.0,271,1,11,26,11,1,0,0,1,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,53.447,162.7863,171.33581434332405,1.0073529411764706,3,2432.0,38,1124.2,700,1,0,0
2024-05-23 20:20:51,Truck_6,77.998,-97.0043,272,In Transit,19.0,72.1,Detour,32,113,6,,94.9,119,0,5,23,20,3,0,0,0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,77.998,97.0043,124.47297788070308,2.2666666666666666,153,3036.8,32,1369.8999999999999,678,0,1,0
2024-08-26 13:29:17,Truck_1,-83.1143,74.21,214,Delayed,27.0,55.0,Clear,18,319,3,Mechanical Failure,67.0,127,1,8,26,13,0,0,0,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844384,-0.5000000000000004,83.1143,74.21,111.423116831697,1.671875,87,1206.0,0,1485.0,957,0,0,1
2024-01-15 08:13:04,Truck_6,14.4593,157.9293,487,Delayed,18.7,62.0,Detour,35,432,9,,72.3,247,1,1,15,8,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.49999999999999994,0.8660254037844387,14.4593,157.9293,158.5898330757051,1.9637096774193548,240,2530.5,35,1159.3999999999999,3888,0,1,0
2024-10-11 10:29:57,Truck_10,-48.6056,-11.5509,420,Delayed,29.9,64.6,Heavy,34,282,10,Mechanical Failure,79.4,134,1,10,11,10,4,0,0,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,48.6056,11.5509,49.95925982408066,3.111111111111111,286,2699.6000000000004,34,1931.5399999999997,2820,1,0,0
2024-05-17 11:54:58,Truck_5,-11.6172,47.739,135,Delayed,24.7,67.1,Heavy,26,380,7,Traffic,64.6,109,1,5,17,11,4,0,0,1,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,11.6172,47.739,49.1321835138639,1.2272727272727273,26,1679.6,26,1657.37,2660,1,0,0
2024-08-16 22:23:42,Truck_1,17.7318,-166.4083,269,In Transit,25.2,63.5,Detour,19,262,7,Weather,71.6,295,0,8,16,22,4,0,0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,17.7318,166.4083,167.35034819243728,0.9087837837837838,-26,1360.3999999999999,19,1600.2,1834,0,1,0
2024-08-22 09:00:38,Truck_2,-31.4958,-37.5932,419,Delivered,21.0,74.2,Clear,29,386,9,Traffic,95.1,186,0,8,22,9,3,0,0,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844384,-0.5000000000000004,31.4958,37.5932,49.04318611061072,2.2406417112299466,233,2757.8999999999996,0,1558.2,3474,0,0,1
2024-09-02 16:36:48,Truck_6,79.6896,84.1175,407,Delivered,23.5,77.7,Detour,55,351,6,,68.4,168,0,9,2,16,0,0,0,1,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,79.6896,84.1175,115.8714207835996,2.408284023668639,239,3762.0000000000005,55,1825.95,2106,0,1,0
2024-12-16 12:03:58,Truck_9,-79.5331,-178.6658,331,In Transit,24.2,74.0,Detour,60,225,8,,61.0,142,0,12,16,12,0,0,0,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,79.5331,178.6658,195.5683565540448,2.3146853146853146,189,3660.0,60,1790.8,1800,0,1,0
2024-02-27 15:58:37,Truck_1,63.9549,-128.7581,444,In Transit,20.8,63.9,Heavy,38,203,1,Weather,73.7,201,1,2,27,15,1,0,0,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,63.9549,128.7581,143.76674702315555,2.198019801980198,243,2800.6,38,1329.1200000000001,203,1,0,0
2024-10-16 12:27:49,Truck_1,61.1522,5.9286,319,In Transit,29.1,61.3,Detour,24,392,7,,72.8,123,0,10,16,12,2,0,0,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,61.1522,5.9286,61.4389116342404,2.5725806451612905,196,1747.1999999999998,24,1783.83,2744,0,1,0
2024-04-27 12:02:57,Truck_10,-26.3913,-155.6326,402,Delivered,21.0,66.3,Clear,52,306,10,Weather,70.1,251,0,4,27,12,5,1,0,1,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,26.3913,155.6326,157.8543851099804,1.5952380952380953,151,3645.2,0,1392.3,3060,0,0,1
2024-08-07 08:25:04,Truck_10,14.8779,-139.1721,269,Delayed,19.0,73.6,Clear,50,307,3,Mechanical Failure,68.1,102,1,8,7,8,2,0,0,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844384,-0.5000000000000004,14.8779,139.1721,139.96508609942694,2.6116504854368934,167,3404.9999999999995,0,1398.3999999999999,921,0,0,1
2024-07-23 23:11:06,Truck_10,49.6418,-121.3862,318,In Transit,22.5,59.3,Heavy,18,331,9,,97.3,273,1,7,23,23,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,49.6418,121.3862,131.14464479222931,1.1605839416058394,45,1751.3999999999999,18,1334.25,2979,1,0,0
2024-09-23 02:31:52,Truck_3,-48.6654,115.3562,388,Delivered,24.6,74.3,Detour,29,461,1,Mechanical Failure,68.1,159,0,9,23,2,0,0,1,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,48.6654,115.3562,125.20133400088035,2.425,229,1974.8999999999999,29,1827.78,461,0,1,0
2024-04-23 08:06:46,Truck_10,9.8934,13.9028,338,Delivered,28.7,65.6,Heavy,45,348,8,Traffic,96.1,230,1,4,23,8,1,0,0,1,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,9.8934,13.9028,17.063622458317578,1.4632034632034632,108,4324.5,45,1882.7199999999998,2784,1,0,0
2024-02-15 19:39:56,Truck_4,-43.0411,-154.0658,457,In Transit,18.7,52.7,Clear,52,366,4,,93.1,275,0,2,15,19,3,0,0,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,43.0411,154.0658,159.96501810974172,1.6557971014492754,182,4841.2,0,985.49,1464,0,0,1
2024-06-17 14:27:56,Truck_6,-71.8307,-53.6072,274,Delivered,21.5,74.0,Heavy,23,448,5,Mechanical Failure,74.7,200,1,6,17,14,0,0,0,1,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,71.8307,53.6072,89.62913228593702,1.36318407960199,74,1718.1000000000001,23,1591.0,2240,1,0,0
2024-09-30 14:31:08,Truck_4,1.3877,64.0078,388,In Transit,27.4,50.6,Detour,58,401,5,Mechanical Failure,81.4,196,0,9,30,14,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,1.3877,64.0078,64.02284101888951,1.9695431472081217,192,4721.200000000001,58,1386.44,2005,0,1,0
2024-08-06 22:02:54,Truck_10,30.3691,-111.1134,377,Delivered,18.2,51.7,Detour,34,306,8,Traffic,87.9,139,0,8,6,22,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844384,-0.5000000000000004,30.3691,111.1134,115.1888444875197,2.692857142857143,238,2988.6000000000004,34,940.94,2448,0,1,0
2024-03-04 23:39:01,Truck_2,53.517,152.1576,265,Delivered,23.5,78.4,Clear,60,107,3,Weather,62.4,237,0,3,4,23,0,0,0,0,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,53.517,152.1576,161.29477526181682,1.1134453781512605,28,3744.0,0,1842.4,321,0,0,1
2024-06-09 06:11:00,Truck_8,-20.984,-125.2428,316,Delayed,19.8,70.6,Detour,18,194,4,Mechanical Failure,95.8,240,1,6,9,6,6,1,0,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,20.984,125.2428,126.98853179653665,1.3112033195020747,76,1724.3999999999999,18,1397.8799999999999,776,0,1,0
2024-08-03 20:36:10,Truck_6,-59.8257,-2.9502,239,In Transit,28.7,64.0,Clear,35,469,3,Weather,63.9,293,0,8,3,20,5,1,0,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,59.8257,2.9502,59.89839781271282,0.8129251700680272,-54,2236.5,0,1836.8,1407,0,0,1
2024-04-14 08:17:18,Truck_3,-49.2845,40.5814,241,Delayed,21.4,70.9,Clear,48,121,4,Weather,75.3,195,1,4,14,8,6,1,0,1,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,49.2845,40.5814,63.84208616743348,1.2295918367346939,46,3614.3999999999996,0,1517.26,484,0,0,1
2024-07-28 07:33:03,Truck_10,88.2246,-148.6037,326,Delayed,27.2,69.3,Detour,24,492,9,Weather,72.5,223,1,7,28,7,6,1,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,88.2246,148.6037,172.81967393456682,1.4553571428571428,103,1740.0,24,1884.9599999999998,4428,0,1,0
2024-09-13 12:35:37,Truck_2,-13.535,94.6256,357,Delivered,24.0,76.1,Detour,39,339,9,Traffic,97.8,146,0,9,13,12,4,0,0,1,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,13.535,94.6256,95.58870435548334,2.4285714285714284,211,3814.2,39,1826.3999999999999,3051,0,1,0
2024-09-05 05:28:16,Truck_6,57.1287,148.1805,279,Delivered,19.6,55.9,Heavy,30,187,9,Traffic,90.5,126,1,9,5,5,3,0,1,0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,57.1287,148.1805,158.8116776057101,2.1968503937007875,153,2715.0,30,1095.64,1683,1,0,0
2024-01-02 07:22:55,Truck_2,-61.8546,43.8074,106,Delivered,26.7,53.3,Detour,39,128,5,Weather,88.0,117,0,1,2,7,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,61.8546,43.8074,75.79630489621509,0.8983050847457628,-11,3432.0,39,1423.11,640,0,1,0
2024-11-08 05:03:59,Truck_7,9.0931,-155.6411,381,In Transit,20.0,52.9,Clear,13,216,5,Weather,87.3,160,0,11,8,5,4,0,1,0,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,9.0931,155.6411,155.90649914875263,2.3664596273291925,221,1134.8999999999999,0,1058.0,1080,0,0,1
2024-11-15 06:42:17,Truck_7,-19.6632,-133.2353,416,Delivered,20.5,61.9,Detour,51,172,1,Weather,75.5,112,0,11,15,6,4,0,0,0,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,19.6632,133.2353,134.6784563333349,3.6814159292035398,304,3850.5,51,1268.95,172,0,1,0
2024-12-16 21:09:29,Truck_9,43.4429,-106.3154,147,Delayed,19.0,73.2,Detour,60,260,5,Mechanical Failure,77.2,216,1,12,16,21,0,0,0,0,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,43.4429,106.3154,114.8488129567302,0.6774193548387096,-69,4632.0,60,1390.8,1300,0,1,0
2024-03-27 02:27:30,Truck_3,-24.6226,30.2486,277,In Transit,28.1,55.1,Clear,44,111,3,Weather,91.8,282,0,3,27,2,2,0,1,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,24.6226,30.2486,39.003207979857244,0.9787985865724381,-5,4039.2,0,1548.3100000000002,333,0,0,1
